N,F0,PER,d0,v0,collision,attack
9,-4,0.75,7.116,76,1,0
10,-8,0.53,7.947,17,1,0
4,-8,0.86,6.412,16,0,1
8,-2,0.61,7.427,19,0,0
8,-4,0.67,8.051,66,0,1
10,-5,0.88,8.295,44,1,0
6,-4,0.98,8.165,89,1,0
3,-1,0.37,4.723,15,0,1
6,-6,0.65,5.208,22,0,1
6,-6,0.48000002,9.391,84,1,1
3,-5,0.65,6.833,89,0,0
9,-7,0.33,7.547,49,0,0
6,-8,0.16000003,9.074,72,1,1
6,-6,0.69,4.159,18,0,1
6,-6,0.5,6.227,59,0,0
6,-8,0.85,7.022,22,0,1
7,-4,0.18,6.221,27,0,0
8,-8,0.110000014,7.871,86,1,1
6,-2,0.3,6.572,50,1,1
10,-2,0.7,8.897,24,1,0
6,-3,0.22,6.921,84,0,1
8,-2,0.08,6.045,66,1,1
10,-4,0.48000002,4.57,30,1,1
7,-8,0.1,5.436,13,0,0
2,-4,0.48000002,5.471,58,1,1
6,-8,0.45,8.606,24,1,1
3,-6,0.59,6.846,89,1,0
9,-6,0.7,8.235,43,1,0
3,-6,0.73,4.287,62,0,0
5,-6,0.46,4.601,60,0,0
4,-6,0.5,9.493,26,1,1
6,-6,0.49,8.673,70,1,1
4,-3,0.54,4.939,55,0,0
4,-8,0.24,7.184,51,0,0
8,-2,0.88,7.487,10,0,1
4,-2,0.90999997,3.6360002,58,0,1
7,-8,0.89,8.327,63,1,0
2,-2,0.41000003,8.763,76,1,1
6,-4,0.78999996,6.136,46,0,1
4,-8,0.83,5.739,32,0,1
3,-3,0.24,5.639,31,0,0
3,-5,0.67,6.461,21,0,0
5,-4,0.5,7.561,54,0,0
8,-6,0.24000001,7.592,52,1,1
5,-2,0.58,6.427,37,0,0
6,-6,0.51,4.384,60,0,1
8,-8,0.49,8.117,88,1,1
3,-7,0.16,6.131,27,0,0
7,-2,0.26,7.285,42,0,0
5,-1,0.55,7.282,44,0,0
4,-4,0.54,3.947,72,0,1
8,-6,0.29000002,4.522,22,1,1
9,-5,0.68,6.007,80,1,0
4,-2,0.28,4.249,22,0,0
7,-6,0.86,6.933,86,1,0
8,-6,0.53,8.932,57,1,0
3,-7,0.03,5.092,12,0,1
6,-2,0.46,6.288,31,0,1
4,-2,0.39,5.202,24,1,1
10,-8,0.27,7.078,50,1,1
4,-6,0.35,5.237,65,0,0
6,-2,0.29000002,4.946,48,1,1
3,-7,0.19,7.379,32,0,0
9,-2,0.63,5.336,21,0,0
9,-3,0.3,7.25,40,0,0
6,-4,0.69,7.978,12,0,1
3,-4,0.05,4.142,15,0,1
4,-8,0.85,5.777,46,0,1
4,-1,0.58,6.599,75,0,0
5,-3,0.9,4.935,74,1,0
6,-6,0.110000014,7.589,76,1,1
6,-4,0.33,7.76,64,1,1
4,-2,0.27,8.567,60,1,1
6,-4,0.44,5.765,22,1,1
4,0,0.4,6.614,14,1,1
8,-6,0.37,5.33,36,1,1
2,-6,0.37,9.312,80,1,1
9,-7,0.12,7.665,65,0,0
4,-4,0.21,8.241,70,1,1
3,-8,0.35,4.415,59,0,0
8,-1,0.65,6.65,30,0,0
3,-3,0.09,7.654,19,0,0
10,-7,0.62,8.957,78,1,0
10,-4,0.29000002,4.772,28,1,1
8,-3,0.96,8.529,80,1,0
8,0,0.18,7.382,16,1,1
6,-2,0.73,5.339,82,0,1
6,-3,0.3,7.716,73,0,1
6,-2,0.65999997,7.778,12,0,1
4,-4,0.78999996,5.282,74,0,1
8,-8,0.18,8.695,53,0,0
8,-5,0.65,6.304,53,1,0
10,-4,0.18,4.908,64,1,1
8,-6,0.7,5.304,16,0,1
5,-4,0.35,6.181,34,0,0
5,-8,0.91,7.375,81,1,0
8,-6,0.38,5.752,31,0,0
9,-3,0.07,6.704,86,0,0
5,-3,0.27,7.362,88,0,0
3,-4,0.19,8.901,86,0,0
4,-6,0.29000002,6.863,36,1,1
4,-2,0.5,7.619,44,1,1
4,-8,0.04,7.066,23,0,1
2,-4,0.89,3.786,22,0,1
6,-4,0.67,7.028,28,0,1
4,-8,0.83,8.058,62,0,1
4,-8,0.42000002,8.719,46,1,1
8,-4,0.41000003,8.381,40,1,1
8,-6,0.22000003,8.382999,12,0,1
10,-4,0.08,9.396,80,1,1
4,-4,0.97,6.188,20,0,1
3,-5,0.02,5.24,30,0,0
5,-8,0.14,7.299,78,0,0
10,-6,0.060000002,7.98,82,1,1
6,-8,0.8,4.605,62,1,0
8,-3,0.17,8.187,11,0,0
5,-8,0.74,5.313,46,1,0
4,-8,0.89,4.045,76,1,1
6,-6,0.2,7.727,86,1,1
3,-5,0.65,8.975,28,0,1
6,-5,0.48,6.942,71,1,0
7,-5,0.02,4.76,65,0,0
8,-5,1.0,5.104,56,1,0
3,-4,0.21,4.06,50,0,0
6,-4,0.88,7.049,90,0,1
8,-8,0.54,7.188,62,0,1
4,-7,0.09,6.605,50,0,1
9,-6,0.86,4.538,46,1,0
10,-2,0.91,5.166,25,1,0
8,-2,0.65999997,6.031,44,0,1
6,-6,0.85,4.091,28,0,1
4,-1,0.63,5.56,19,0,0
8,-4,0.38,6.276,80,1,1
8,-2,0.89,7.528,57,1,0
6,-6,0.4,8.822,76,1,1
7,-7,0.58,8.875,60,1,0
9,-7,0.6,6.375,45,1,0
6,-3,0.31,8.97,66,0,0
8,-8,0.76,4.981,76,0,1
9,-4,0.5,5.088,41,0,0
4,-8,0.39,8.907,36,1,1
7,-2,0.71,4.669,43,0,0
8,-2,0.2,5.176,48,1,1
7,-7,0.98,6.62,26,1,0
7,-1,0.97,6.384,21,1,0
9,-1,0.74,4.296,20,1,0
8,-6,0.79,6.243,37,1,0
3,-3,0.66,5.238,68,0,0
6,-2,0.19,7.479,82,1,1
10,-4,0.34,6.866,82,1,1
4,-4,0.41000003,8.793,72,1,1
6,-4,0.29000002,6.888,82,1,1
3,-6,0.32,7.058,35,0,0
4,-2,0.65999997,6.763,70,0,1
8,0,0.43,8.918,68,1,1
5,-8,0.34,8.504,86,0,0
8,-8,0.55,4.85,56,0,1
8,-6,0.55,5.426,58,0,1
10,-1,0.55,4.057,40,1,0
6,-6,0.96,5.774,52,0,1
3,-8,0.55,8.716,27,0,0
6,0,0.49,6.982,18,1,1
5,-6,0.78,4.493,14,0,0
8,-8,0.35000002,6.04,14,1,1
10,-6,0.91,6.125,48,1,0
8,-6,0.47000003,8.906,74,1,1
5,-4,0.16,5.751,26,0,0
9,-4,0.54,6.391,54,1,0
9,-2,0.22,5.936,83,0,0
9,-5,0.2,5.908,47,1,0
9,-7,0.56,6.824,61,1,0
10,-4,0.45,8.427,53,1,0
6,-2,0.63,5.067,32,0,1
5,-8,0.71,4.536,37,0,0
8,-8,0.69,5.083,20,0,1
4,-4,0.90999997,7.7110004,82,0,1
4,-4,0.65999997,4.462,86,0,1
5,-5,0.48,4.667,80,0,0
4,0,0.44,5.338,40,1,1
4,-4,0.17,4.35,72,0,0
9,-3,0.96,5.818,33,1,0
3,-6,0.08,4.905,56,0,1
7,-7,0.86,5.628,88,1,0
10,-3,0.08,7.395,56,1,0
5,-6,0.19,8.548,77,0,0
8,-4,0.61,4.447,11,0,0
8,-4,0.63,7.276,76,0,1
6,-4,0.45,4.142,17,0,0
4,-6,0.42000002,5.411,26,1,1
4,-8,0.97,5.156,28,0,1
8,-6,0.29000002,6.283,74,1,1
8,-2,0.64,7.98,54,0,1
5,-6,0.86,7.951,77,1,0
5,-2,0.69,5.961,81,0,0
4,-7,0.69,7.058,30,1,0
8,-6,0.13,4.628,60,1,1
6,-2,0.44,9.14,32,1,1
6,-2,0.49,8.219999,44,1,1
6,-8,0.22000003,7.102,48,1,1
6,-8,0.21,7.655,70,0,1
6,-2,0.31,7.474,72,1,1
6,-6,0.58,5.47,58,0,1
4,-4,0.93,6.099,14,0,1
7,-4,0.15,4.649,86,0,0
8,0,0.28,5.588,46,1,1
9,-4,0.04,7.293,63,0,0
7,-1,0.01,8.378,50,0,0
6,-7,0.66,8.037,63,1,0
2,-6,0.82,5.337,62,0,1
3,-1,0.94,7.613,16,1,0
8,-6,0.26,4.684,66,1,1
6,-4,0.13,5.261,88,1,1
6,-4,0.34,8.013,52,1,1
6,-7,0.65,7.742,44,0,0
7,-6,0.5,5.153,11,0,0
6,-8,0.53,6.284,14,0,1
5,-4,0.87,4.121,62,1,0
6,-8,0.3,8.15,74,0,0
8,-4,0.16000003,7.693,58,1,1
10,-4,0.41000003,5.356,66,1,1
4,-6,0.16000003,9.228,72,0,1
4,-6,0.36,4.883,66,1,1
6,-4,0.53,6.079,40,0,1
5,-8,0.61,5.025,72,1,0
8,-4,0.08,8.087999,44,1,1
10,-2,0.53,6.608,36,1,0
3,-3,0.78,4.803,59,0,0
6,-2,0.41000003,9.364,74,1,1
3,-6,0.18,4.181,19,0,1
9,-7,0.5,6.14,61,1,0
4,-4,0.67,5.456,66,0,1
8,-4,0.68,6.306,63,1,0
9,-8,0.24,6.452,57,1,0
8,-6,0.47,5.574,34,0,0
10,-4,0.110000014,7.404,48,1,1
8,0,0.44,6.458,28,1,1
8,-8,0.58,8.416,88,0,1
5,-1,0.7,7.684,37,0,0
3,-7,0.18,5.157,19,0,0
6,-8,0.56,6.935,54,0,1
8,-7,0.12,6.359,11,0,0
10,-6,0.35000002,6.862,18,1,1
6,-4,0.18,7.179,85,0,0
4,-8,0.3,8.465,78,1,1
8,-8,0.48,5.082,40,0,0
4,-2,0.35,7.704,35,0,0
2,-8,0.86,4.321,28,0,1
4,-6,0.97,4.321,72,0,1
8,-2,0.47000003,5.362,78,1,1
4,-2,0.37,8.392,28,1,1
4,-6,0.13,4.678,19,0,1
10,-2,0.4,5.258,76,1,1
5,-5,0.57,5.138,17,0,0
9,-7,0.67,5.708,21,1,0
6,-8,0.78,5.121,23,1,0
10,-8,0.21,7.343,39,1,0
7,-4,0.15,7.9,18,0,0
10,-3,0.49,4.099,42,1,0
4,-6,0.12,8.969,53,0,0
2,-6,0.19,6.012,68,1,1
4,-2,0.35000002,8.752,50,1,1
4,-2,0.31,7.479,68,1,1
6,-5,0.8,5.602,25,0,0
5,-3,0.76,6.874,47,0,0
5,-7,0.86,6.826,23,1,0
4,-6,0.91999996,6.189,32,0,1
5,-6,0.65,7.471,44,1,0
3,-2,0.05,4.395,16,0,1
5,-1,0.53,4.82,69,0,0
3,-1,0.25,4.469,21,0,1
9,-6,0.8,7.901,38,1,0
10,-6,0.16000003,8.441999,88,1,1
4,-2,0.56,5.922,26,0,0
4,-4,0.09,8.191,78,0,1
8,-8,0.23000002,8.202,54,1,1
3,-7,0.66,5.978,69,0,0
6,-2,0.09,9.299,86,1,1
8,-8,0.83,8.136,72,0,1
10,-8,0.33,7.539,74,1,0
6,-6,0.05,8.532,35,0,0
10,-6,0.98,4.452,23,1,0
4,-6,0.28,5.609,52,1,1
6,-8,0.82,5.943,80,0,1
10,-6,0.100000024,5.8,10,1,1
3,-5,0.42,5.546,61,0,0
8,-4,0.39,8.865,76,1,1
10,-3,0.59,8.866,10,1,0
3,-4,0.67,7.973,34,0,0
6,-2,0.28,6.176,78,1,1
2,-8,0.27,7.337,58,1,1
8,-2,0.65,4.202,75,1,0
10,-2,0.33,4.149,83,1,0
8,-2,0.56,5.847,86,0,0
6,-3,0.69,4.499,65,1,0
8,-2,0.39,5.966,88,1,1
10,-8,0.41000003,7.106,70,1,1
8,-4,0.74,8.188,62,0,1
10,-6,0.56,7.71,13,1,0
6,-8,0.11,6.923,52,0,0
7,-2,0.17,7.706,83,0,0
3,-5,0.11,7.065,87,0,0
5,-3,0.64,4.807,52,0,0
8,-6,0.73,5.428,40,0,1
4,-2,0.78999996,5.267,34,0,1
4,-2,0.04,8.128,61,0,1
5,-4,0.01,6.93,70,0,0
4,-8,0.03,6.775,68,0,1
8,-2,0.33,8.608,14,0,1
8,-8,0.04000002,8.01,24,0,1
4,-6,0.9,7.598,44,0,1
4,-5,0.23,8.742,36,0,1
10,-4,0.18,8.4279995,52,1,1
8,-4,0.39,8.97,22,1,1
10,-2,0.27,9.485,88,1,1
8,-6,0.25,7.242,50,1,1
5,-7,0.35,5.577,49,0,0
7,-6,0.81,6.5,19,1,0
9,-6,0.34,4.35,73,0,0
10,-4,0.38,8.95,56,1,1
4,-4,0.9,4.806,10,0,1
6,-8,0.88,7.007,64,0,1
9,-5,0.72,7.054,77,1,0
6,-1,0.11,6.664,20,0,0
4,-4,0.86,4.539,80,0,1
6,-6,0.4,7.113,44,1,1
7,-5,0.67,5.541,35,0,0
4,-2,0.34,8.313,88,1,1
4,-2,0.37,4.789,50,1,1
7,-2,0.5,7.84,25,0,0
3,-5,0.01,5.599,40,0,1
6,-8,0.37,8.591,56,1,1
4,-4,0.25,5.864,42,1,1
8,-7,0.73,8.772,32,1,0
8,-8,0.78,8.859,22,1,0
8,-2,0.07,6.767,66,0,1
4,-3,0.2,4.939,42,0,0
9,-1,0.12,5.651,33,1,0
10,-7,0.69,5.452,73,1,0
8,-4,0.83,8.063,82,0,1
4,-2,0.47000003,4.703,74,1,1
10,-5,0.7,6.966,13,1,0
2,-6,0.87,8.157,66,0,1
9,-5,0.12,8.442,26,0,0
6,-8,0.110000014,8.204,58,0,1
3,-2,0.87,7.926,83,1,0
4,-3,0.05,7.103,46,0,1
5,-7,0.85,4.378,63,1,0
10,-8,0.060000002,7.878,30,1,1
6,-6,0.29000002,5.173,32,1,1
4,-7,0.02,6.232,63,0,1
5,-6,0.12,7.199,78,0,0
6,-4,0.49,6.37,72,1,1
4,-6,0.29000002,7.581,34,1,1
5,-6,0.03,5.64,53,0,0
8,-6,0.89,8.109,16,0,1
4,-3,0.36,8.6,59,0,0
8,-2,0.48000002,6.471,52,1,1
4,-4,0.22000003,6.018,78,1,1
2,-6,0.46,7.192,68,1,1
8,-6,0.35000002,5.811,16,1,1
4,-8,0.9,7.402,88,0,1
10,-3,0.7,5.005,61,1,0
10,-4,0.48,8.701,46,1,0
10,-2,0.24000001,5.037,58,1,1
8,-2,0.84,4.593,79,1,0
6,-4,0.26,7.671,18,0,1
4,-2,0.25,8.402,63,0,0
6,-4,0.43,8.053,15,0,0
10,-8,0.33,5.322,17,1,0
9,-7,0.17,8.729,67,0,0
4,-4,0.84,3.797,18,0,1
10,-4,0.54,8.436,38,0,1
8,-8,0.050000012,6.363,32,1,1
3,-4,0.05,4.346,43,0,1
3,-2,0.88,5.692,66,1,0
2,-4,0.87,3.799,28,0,1
6,-8,0.35000002,6.582,30,1,1
4,-8,0.13,7.521,58,1,1
8,-5,0.23,6.91,45,0,0
8,-6,0.050000012,5.155,66,1,1
4,-4,0.26,9.071,62,0,1
4,-6,0.68,6.445,62,0,1
2,-6,0.76,6.324,44,0,1
5,-2,0.85,4.43,51,1,0
8,-2,0.03,5.035,43,0,0
3,-8,0.02,5.103,25,0,0
3,-3,0.73,8.96,46,0,0
8,-6,0.19,4.48,44,0,0
3,-2,0.48,4.767,80,0,0
3,-2,0.19,5.696,14,0,0
6,-5,0.68,7.499,64,1,0
10,-7,0.59,8.018,41,1,0
9,-4,0.93,6.647,57,1,0
9,-5,0.37,5.396,57,0,0
7,-5,0.1,6.833,64,0,0
8,0,0.2,7.983,46,0,1
4,-2,0.8,6.471,82,0,1
8,-3,0.2,4.973,26,0,0
10,-4,0.35,5.128,83,1,0
10,-5,0.13,5.765,17,0,0
4,-6,0.4,8.32,22,1,1
6,-8,0.75,5.261,90,0,1
10,-6,0.56,5.376,86,1,0
6,-6,0.68,8.763,50,1,0
8,-2,0.47000003,6.572,48,1,1
5,-2,0.81,5.118,80,1,0
6,-8,0.28,6.154,56,1,1
5,-3,0.25,7.31,63,0,0
7,-5,0.99,7.556,22,1,0
6,-6,0.16000003,5.577,44,1,1
9,-8,0.65,6.792,13,1,0
2,-8,0.44,9.333,88,1,1
7,-6,0.12,5.449,11,0,0
6,-8,0.48000002,8.156,22,1,1
10,-1,0.28,4.388,45,1,0
8,-2,0.69,4.377,64,0,1
8,-6,0.83,6.471,38,0,1
4,-2,0.26,4.813,84,1,1
5,-1,0.33,4.687,22,0,0
4,-4,0.93,5.045,88,0,1
6,-2,0.07,8.165,77,0,0
8,-4,0.22000003,6.237,32,0,1
8,-8,0.85,5.928,23,1,0
6,-8,0.87,5.177,38,0,1
8,-6,0.43,4.415,67,1,0
4,-2,0.82,6.314,60,1,0
4,-6,0.39,7.563,22,1,1
10,-7,0.11,4.998,61,1,0
3,-5,0.46,6.827,72,0,0
4,-6,0.05,7.501,36,0,1
8,-8,0.58,7.069,71,1,0
9,-2,0.07,4.117,72,0,0
6,-3,0.53,8.826,54,0,0
4,-4,0.24,7.792,23,0,1
8,-2,0.71,8.21,80,0,1
6,-6,0.34,8.091,64,1,1
6,-8,0.83,6.785,68,0,1
9,-3,0.54,8.058,46,1,0
8,-2,0.41000003,9.441,40,1,1
8,-5,0.14,6.547,56,0,0
8,-2,0.18,7.008,36,1,1
8,-2,0.14,7.852,58,1,1
8,-3,0.64,8.353,84,1,0
4,-6,0.36,9.026,80,1,1
4,-4,0.19,4.753,10,0,0
3,-6,0.02,5.371,15,0,0
8,-8,0.33,5.65,84,1,0
6,-2,0.28,7.084,66,1,1
8,-2,0.05,6.248,48,0,0
4,-6,0.19,7.652,60,1,1
8,-2,0.99,7.612,72,1,0
2,-4,0.82,8.149,46,0,1
6,-8,0.88,4.044,46,0,1
10,-2,0.12,5.969,85,1,0
8,-4,0.31,5.886,80,1,1
4,-8,0.3,5.99,17,0,0
8,-2,0.18,4.841,12,0,1
8,-2,0.83,8.801,50,1,0
4,-4,0.4,6.968,70,1,1
4,-1,0.81,4.044,73,1,0
8,-8,0.44,4.643,40,1,1
8,-6,0.4,6.069,62,1,1
5,-8,0.39,8.167,45,0,0
10,-3,0.02,8.661,35,0,0
3,-2,0.5,5.607,43,0,0
8,-5,0.38,8.636,12,0,0
8,-4,0.45,7.324,86,1,1
4,-5,0.2,4.862,35,0,0
6,0,0.46,8.016,38,1,1
9,-4,0.62,8.26,40,1,0
10,-8,0.04,5.328,14,0,0
10,-6,0.34,6.357,24,1,1
10,-6,0.120000005,7.583,66,1,1
6,-8,0.120000005,7.411,48,0,1
9,-3,0.48,6.385,73,0,0
4,-7,0.73,8.344,64,1,0
8,-6,0.34,9.237,40,1,1
6,-6,0.28,4.957,48,1,1
8,-4,0.90999997,4.931,14,0,1
8,-2,0.58,8.947,22,0,0
2,-6,0.47000003,6.76,62,1,1
4,-7,0.6,6.162,77,1,0
4,-2,0.99,6.256,12,0,1
4,-4,0.39,5.628,64,0,1
3,-8,0.61,6.982,46,0,0
6,-2,0.33,6.13,20,1,1
8,-6,0.16,4.598,68,0,0
3,-8,0.62,8.324,75,0,0
9,-8,0.7,5.229,71,1,0
8,-2,0.36,8.68,80,1,1
9,-7,0.08,6.15,51,1,0
10,-4,0.38,8.427,26,1,0
10,-4,0.49,7.837,77,1,0
8,-8,0.83,4.965,34,0,1
8,-7,0.89,6.331,13,1,0
3,-4,0.48,4.641,53,0,0
3,-6,0.21,5.429,77,0,0
8,-4,0.85,4.633,32,1,0
4,-2,0.84,6.026,62,0,1
10,-2,0.94,5.712,86,1,0
9,-8,0.93,6.5,68,1,0
5,-2,0.78,4.089,22,1,0
8,-4,0.16000003,5.897,56,1,1
6,-4,0.97,4.622,68,1,1
8,-6,0.75,7.5480003,90,0,1
8,-4,0.53,7.859,86,0,1
7,-2,0.29,4.129,28,0,0
5,-1,0.66,4.489,22,0,0
8,-3,0.21,6.772,73,0,0
4,-3,0.97,5.043,63,1,0
8,-2,0.29000002,4.948,22,1,1
7,-2,0.12,6.649,77,0,0
4,-2,0.3,8.907,50,1,1
8,-6,0.91999996,8.475,44,1,1
6,-7,0.68,5.807,74,1,0
2,-4,0.26,4.625,74,1,1
3,-2,0.16,5.706,42,0,1
4,-2,0.38,4.096,59,0,0
3,-1,0.45,8.985,80,0,0
8,-2,0.85,5.293,82,0,1
3,-6,0.72,7.252,22,0,0
8,-3,0.82,6.621,65,1,0
9,-7,0.04,8.269,83,0,0
5,-1,0.82,6.358,54,1,0
9,-5,0.97,7.611,31,1,0
9,-2,0.73,7.021,49,1,0
6,-4,0.43,8.35,66,1,1
6,-8,0.08,8.422,58,1,1
6,-8,0.17000002,7.477,28,0,1
8,-6,0.8,7.287,16,0,1
6,-4,0.84,8.452,26,0,0
9,-2,0.94,6.169,68,1,0
8,-6,0.82,7.714,24,0,1
4,-8,0.72,6.859,52,0,1
4,-6,0.88,5.538,88,1,0
8,-2,0.14,7.751,58,0,1
6,-8,0.060000002,6.24,84,1,1
7,-4,0.98,6.012,27,1,0
9,-7,0.68,5.131,26,0,0
8,-4,0.65999997,7.839,18,0,1
4,-2,0.38,5.98,36,1,1
8,-3,0.3,7.238,54,0,0
8,0,0.3,8.64,72,1,1
10,0,0.15,5.473,76,1,1
10,-3,0.58,7.124,23,1,0
10,-6,0.23000002,8.558,16,1,1
4,-2,0.56,3.731,72,0,1
10,-3,0.12,6.831,35,1,0
7,-6,0.02,7.826,61,0,0
5,-6,0.57,8.959,82,0,0
8,-2,0.49,7.902,60,1,1
6,-4,0.35000002,9.453,50,1,1
3,-4,0.11,4.741,31,0,1
6,-8,0.38,5.075,76,1,1
10,-4,0.42000002,5.082,58,1,1
8,-6,0.02,8.617,72,1,1
2,-6,0.43,9.167,76,1,1
6,-8,0.9,6.502,52,0,1
9,-3,0.22,5.831,65,1,0
10,-8,0.2,6.852,60,1,1
3,-8,0.63,4.421,21,0,0
8,-8,0.29000002,7.475,16,1,1
6,-8,0.46,7.315,20,1,1
8,-2,0.82,5.325,56,0,1
4,-2,0.42,6.363,81,0,0
9,-4,0.23,4.17,85,1,0
8,-2,0.49,4.592,40,1,1
10,-8,0.27,6.05,81,1,0
5,-2,0.52,4.342,13,0,0
6,-4,0.46,9.108,56,1,1
4,-5,0.58,4.393,32,0,0
6,-4,0.26,8.014999,42,1,1
2,-4,0.29000002,8.548,86,1,1
7,-2,0.5,6.656,39,0,0
3,-6,0.42,6.948,36,0,0
10,-4,0.61,6.885,14,0,1
6,-8,0.72,6.987,56,0,1
9,-5,0.96,7.108,10,1,0
6,-6,0.5,7.367,16,1,1
3,-7,0.78,7.749,86,0,0
8,-4,0.7,7.9700003,72,0,1
4,-4,0.2,7.124,64,1,1
8,-2,0.75,7.792,22,0,1
5,-6,0.38,4.315,57,0,0
8,-3,0.94,5.686,68,1,0
5,-8,0.24,6.23,83,0,0
6,-6,0.55,6.951,18,0,1
7,-7,0.03,8.341,68,0,0
10,-8,0.67,6.989,52,1,0
4,-1,0.2,5.245,52,0,0
8,-8,0.69,5.679,12,0,0
10,-4,0.29,8.077,83,1,0
8,-6,0.58,6.171,86,1,0
10,-1,0.61,7.799,41,1,0
4,-8,0.89,6.983,46,0,1
3,-5,0.08,7.972,21,0,1
9,-2,0.68,7.49,30,1,0
